MSA_Name,Year,Available_SF_Total,Counterfactual_Space_SF,Adv_Weight_LQ,Adv_Weighted_Available_SF_Total,Adv_Weighted_Counterfactual_SF
"Columbus, OH",2021,22588485.0,21402704.936879203,0.46979225744605146,10611895.360436272,10054825.067748232
"Columbus, OH",2022,25454113.0,28446107.252648477,0.46979225744605146,11958145.207556885,13363760.941774225
"Columbus, OH",2023,33088245.0,28209252.29005007,0.46979225744605146,15544601.313478025,13252488.31420782
"Dallas-Fort Worth-Arlington, TX",2006,81137105.0,88339107.8947427,0.5267828101196688,42741632.17687463,46535523.50025717
"Dallas-Fort Worth-Arlington, TX",2007,87689896.0,90416979.47332455,0.5267828101196688,46193529.8339815,47630110.529490314
"Dallas-Fort Worth-Arlington, TX",2008,105494464.0,95054129.39214116,0.5267828101196688,55572670.197988234,50072881.394670725
"Dallas-Fort Worth-Arlington, TX",2009,119294554.0,114601515.78416085,0.5267828101196688,62842320.38809257,60370108.52875383
"Dallas-Fort Worth-Arlington, TX",2010,115340592.0,110100761.52526765,0.5267828101196688,60759441.17462619,57999188.552595995
"Dallas-Fort Worth-Arlington, TX",2011,108300461.0,108509737.9417139,0.5267828101196688,57050821.182835594,57161064.67828489
"Dallas-Fort Worth-Arlington, TX",2012,103164872.0,99700713.85339619,0.5267828101196688,54345481.17779593,52520622.21462904
"Dallas-Fort Worth-Arlington, TX",2013,84675804.0,84121784.67988648,0.5267828101196688,44605757.98026229,44313910.125952296
"Dallas-Fort Worth-Arlington, TX",2014,91186494.0,90936770.50352257,0.5267828101196688,48035477.55428032,47903927.50905303
"Dallas-Fort Worth-Arlington, TX",2015,89431520.0,89229820.71158452,0.5267828101196688,47110987.41887336,47004735.70092272
"Dallas-Fort Worth-Arlington, TX",2016,84530887.0,89498878.90967941,0.5267828101196688,44529418.19576818,47146470.934600875
"Dallas-Fort Worth-Arlington, TX",2017,85332835.0,79145283.62698208,0.5267828101196688,44951870.61677802,41692374.91673983
"Dallas-Fort Worth-Arlington, TX",2018,84633215.0,82314576.21667853,0.5267828101196688,44583322.8271621,43361903.773231566
"Dallas-Fort Worth-Arlington, TX",2019,81326166.0,73611098.15732844,0.5267828101196688,42841226.261738665,38777061.143312246
"Dallas-Fort Worth-Arlington, TX",2020,93212304.0,108481893.1154951,0.5267828101196688,49102639.43884884,57146396.50248206
"Dallas-Fort Worth-Arlington, TX",2021,92655045.0,71992437.89717637,0.5267828101196688,48809084.97686437,37924378.742840305
"Dallas-Fort Worth-Arlington, TX",2022,111496326.0,98439089.31374234,0.5267828101196688,58734347.92829869,51856020.09431425
"Dallas-Fort Worth-Arlington, TX",2023,126643679.0,80739778.61616954,0.5267828101196688,66713713.107513286,42532327.467865735
"Dayton-Kettering-Beavercreek, OH",2006,12714825.0,10114468.322187385,0.5232739840241768,6653337.133920204,5292638.135237324
"Dayton-Kettering-Beavercreek, OH",2007,10867948.0,10417216.746780235,0.5232739840241768,5686914.4481275845,5451058.509531068
"Dayton-Kettering-Beavercreek, OH",2008,11271291.0,12286077.256380437,0.5232739840241768,5897973.346665848,6428984.593975019
"Dayton-Kettering-Beavercreek, OH",2009,14310851.0,15094069.789172674,0.5232739840241768,7488496.017546374,7898334.0337193515
"Dayton-Kettering-Beavercreek, OH",2010,14874711.0,18838636.98020198,0.5232739840241768,7783549.286178247,9857768.626215477
"Dayton-Kettering-Beavercreek, OH",2011,16192394.0,16450804.434347428,0.5232739840241768,8473058.519269176,8608277.976763573
"Dayton-Kettering-Beavercreek, OH",2012,14704271.0,15833959.278436314,0.5232739840241768,7694362.468341166,8285498.95450395
"Dayton-Kettering-Beavercreek, OH",2013,15542103.0,14581737.310829805,0.5232739840241768,8132778.15692411,7630243.776631898
"Dayton-Kettering-Beavercreek, OH",2014,14205494.0,13901450.940372769,0.5232739840241768,7433365.44041154,7274267.6172854975
"Dayton-Kettering-Beavercreek, OH",2015,12541139.0,13623136.637299307,0.5232739840241768,6562451.76873098,7128632.983105335
"Dayton-Kettering-Beavercreek, OH",2016,11638913.0,12300661.07442925,0.5232739840241768,6090340.375220784,6436615.926547704
"Dayton-Kettering-Beavercreek, OH",2017,10830414.0,10997648.009214662,0.5232739840241768,5667273.882411221,5754783.088677313
"Dayton-Kettering-Beavercreek, OH",2018,10697263.0,9661049.656940784,0.5232739840241768,5597599.428164418,5055375.943842811
"Dayton-Kettering-Beavercreek, OH",2019,10163934.0,9960272.2409232,0.5232739840241768,5318522.237538788,5211951.337473298
"Dayton-Kettering-Beavercreek, OH",2020,9095746.0,10986195.606418336,0.5232739840241768,4759567.24709197,5748790.34423943
"Dayton-Kettering-Beavercreek, OH",2021,7234867.0,7851535.936677324,0.5232739840241768,3785817.678975044,4108504.49029414
"Dayton-Kettering-Beavercreek, OH",2022,8541610.0,7453252.491714544,0.5232739840241768,4469602.294680749,3900093.125277592
"Dayton-Kettering-Beavercreek, OH",2023,8239628.0,5988409.2582505,0.5232739840241768,4311582.97043716,3133578.7705320045
"Deltona-Daytona Beach-Ormond Beach, FL",2007,1227856.0,1849004.1152565936,0.40203545105023886,493641.6407847421,743365.2034709324
"Deltona-Daytona Beach-Ormond Beach, FL",2008,1732774.0,1700292.0673992082,0.40203545105023886,696636.5766581265,683577.6882339838
"Deltona-Daytona Beach-Ormond Beach, FL",2009,2332891.0,2643564.2949541965,0.40203545105023886,937904.8854360428,1062806.563702217
"Deltona-Daytona Beach-Ormond Beach, FL",2010,3114739.0,2884061.0801405534,0.40203545105023886,1252235.49876877,1159494.7972107464
"Deltona-Daytona Beach-Ormond Beach, FL",2011,2714681.0,3122105.793049323,0.40203545105023886,1091398.0002925135,1255197.2107351483
"Deltona-Daytona Beach-Ormond Beach, FL",2012,2617384.0,2899359.9239746113,0.40203545105023886,1052281.1570116784,1165645.474792119
"Deltona-Daytona Beach-Ormond Beach, FL",2013,2496651.0,2672208.2239123257,0.40203545105023886,1003742.2109000299,1074322.4386007495
"Deltona-Daytona Beach-Ormond Beach, FL",2014,2246364.0,2585757.277516593,0.40203545105023886,903117.9639630187,1039566.0933728212
"Deltona-Daytona Beach-Ormond Beach, FL",2015,2090807.0,2349002.936666006,0.40203545105023886,840578.5353039968,944382.4551608535
"Deltona-Daytona Beach-Ormond Beach, FL",2016,1476080.0,1695337.0672910223,0.40203545105023886,593436.4885862366,681585.6025305353
"Deltona-Daytona Beach-Ormond Beach, FL",2017,1395832.0,1431648.8312499875,0.40203545105023886,561173.947710357,575573.583617136
"Deltona-Daytona Beach-Ormond Beach, FL",2018,1639163.0,1418273.8293270555,0.40203545105023886,659001.6360498627,570196.3586862523
"Deltona-Daytona Beach-Ormond Beach, FL",2019,1679679.0,1758571.71703466,0.40203545105023886,675290.5043846142,707008.1734622226
"Deltona-Daytona Beach-Ormond Beach, FL",2020,2309416.0,1062452.3005930523,0.40203545105023886,928467.1032226384,427143.48988829175
"Deltona-Daytona Beach-Ormond Beach, FL",2021,2044931.0,1812836.8515038525,0.40203545105023886,822134.756951616,728824.6812748462
"Deltona-Daytona Beach-Ormond Beach, FL",2022,2025640.0,1311673.2454519232,0.40203545105023886,814379.0910654059,527339.1448657946
"Deltona-Daytona Beach-Ormond Beach, FL",2023,768000.0,1054961.8560017773,0.40203545105023886,308763.22640658345,424132.0656184717
"Denver-Aurora-Centennial, CO",2006,21260239.0,20349303.761901982,0.5310783580196166,11290852.819224615,10807074.82871331
"Denver-Aurora-Centennial, CO",2007,21282910.0,23238618.03248995,0.5310783580196166,11302892.896679277,12341527.107339816
"Denver-Aurora-Centennial, CO",2008,24308847.0,26743854.734252688,0.5310783580196166,12909902.550110081,14203082.459382067
"Denver-Aurora-Centennial, CO",2009,27623190.0,28333162.585351855,0.5310783580196166,14670078.388463892,15047129.463331496
"Denver-Aurora-Centennial, CO",2010,28233760.0,30024114.129717555,0.5310783580196166,14994338.90151993,15945157.233003968
"Denver-Aurora-Centennial, CO",2011,27361711.0,28591805.376450837,0.5310783580196166,14531212.55048728,15184489.052141955
"Denver-Aurora-Centennial, CO",2012,24203899.0,26315098.62498957,0.5310783580196166,12854166.938592639,13975379.368883729
"Denver-Aurora-Centennial, CO",2013,18179130.0,21213827.267175008,0.5310783580196166,9654542.510625152,11266204.552363073
"Denver-Aurora-Centennial, CO",2014,15000041.0,15766122.32574733,0.5310783580196166,7966197.144506928,8373046.35709431
"Denver-Aurora-Centennial, CO",2015,13859507.0,13617876.688701717,0.5310783580196166,7360484.220521382,7232159.591549321
"Denver-Aurora-Centennial, CO",2016,15175879.0,13119143.511665994,0.5310783580196166,8059580.90082438,6967293.194799283
"Denver-Aurora-Centennial, CO",2017,14457696.0,14746271.808198059,0.5310783580196166,7678169.452426778,7831425.8188087875
"Denver-Aurora-Centennial, CO",2018,18083207.0,14258414.575639049,0.5310783580196166,9603599.881288836,7572335.400793354
"Denver-Aurora-Centennial, CO",2019,19582137.0,18462401.682433847,0.5310783580196166,10399649.16447518,9804981.970605575
"Denver-Aurora-Centennial, CO",2020,22574416.0,19534235.35095833,0.5310783580196166,11988783.78253176,10374209.635355698
"Denver-Aurora-Centennial, CO",2021,23369768.0,24546288.256020337,0.5310783580196166,12411178.016739378,13036002.462483479
"Denver-Aurora-Centennial, CO",2022,25133197.0,20453952.648075312,0.5310783580196166,13347696.994543552,10862651.587350825
"Denver-Aurora-Centennial, CO",2023,30569645.0,22333034.29230409,0.5310783580196166,16234876.871842582,11860591.181552647
"Des Moines-West Des Moines, IA",2007,5955679.0,6254438.030146178,0.4061706280038037,2419021.8796190657,2540369.0225153463
"Des Moines-West Des Moines, IA",2008,5715334.0,6306199.165297796,0.4061706280038037,2321400.8000314916,2561392.875286069
"Des Moines-West Des Moines, IA",2009,7825811.0,10103864.184182534,0.4061706280038037,3178614.5685090753,4103892.86095456
"Des Moines-West Des Moines, IA",2010,8144822.0,9733903.790404718,0.4061706280038037,3308187.4667191966,3953625.8154772897
"Des Moines-West Des Moines, IA",2011,7759600.0,9563766.781742958,0.4061706280038037,3151721.605058315,3884521.159822454
"Des Moines-West Des Moines, IA",2012,7260168.0,8833485.012715522,0.4061706280038037,2948866.9959731195,3587902.1550768516
"Des Moines-West Des Moines, IA",2013,5971296.0,7201248.444114651,0.4061706280038037,2425365.046316601,2924935.602957462
"Des Moines-West Des Moines, IA",2014,5399789.0,5224431.805036301,0.4061706280038037,2193235.6892180312,2122010.74721464
"Des Moines-West Des Moines, IA",2015,5110218.0,6210112.558601134,0.4061706280038037,2075620.4542963419,2522365.317901331
"Des Moines-West Des Moines, IA",2016,4454061.0,4666506.964794801,0.4061706280038037,1809108.75353725,1895398.064474828
"Des Moines-West Des Moines, IA",2017,5438918.0,4124527.0670195464,0.4061706280038037,2209128.739721192,1675261.7490300157
"Des Moines-West Des Moines, IA",2018,5628863.0,4707565.915607571,0.4061706280038037,2286278.8196573746,1912075.0043116282
"Des Moines-West Des Moines, IA",2019,4693546.0,4382348.525280867,0.4061706280038037,1906380.5263847408,1779981.2526448728
"Des Moines-West Des Moines, IA",2020,5183875.0,4115222.997042007,0.4061706280038037,2105537.764243218,1671482.7090842472
"Des Moines-West Des Moines, IA",2021,5491661.0,4181279.5225747884,0.4061706280038037,2230551.397153997,1698312.9295436463
"Des Moines-West Des Moines, IA",2022,5847849.0,3728002.6051484277,0.4061706280038037,2375224.5008014156,1514205.1593329532
"Des Moines-West Des Moines, IA",2023,7375567.0,4636037.086223757,0.4061706280038037,2995738.6802741303,1883022.0947604277
"Detroit-Warren-Dearborn, MI",2006,86814713.0,68686559.20502445,0.6352243276478606,55146817.695366986,43631373.38945663
"Detroit-Warren-Dearborn, MI",2007,90986033.0,78065332.38769357,0.6352243276478606,57796541.63777106,49588998.27857941
"Detroit-Warren-Dearborn, MI",2008,95888100.0,100322585.67640121,0.6352243276478606,60910453.85193083,63727347.034186855
"Detroit-Warren-Dearborn, MI",2009,112497080.0,105757491.48357123,0.6352243276478606,71460882.0053476,67179731.42137589
"Detroit-Warren-Dearborn, MI",2010,110703464.0,103801171.00185156,0.6352243276478606,70321533.48768914,65937029.05871177
"Detroit-Warren-Dearborn, MI",2011,104439120.0,101526126.73691233,0.6352243276478606,66342269.782134235,64491865.59514662
"Detroit-Warren-Dearborn, MI",2012,85367411.0,89998855.85869029,0.6352243276478606,54227456.25551358,57169462.70191326
"Detroit-Warren-Dearborn, MI",2013,65483130.0,70668957.06211565,0.6352243276478606,41596477.22652745,44890640.73535795
"Detroit-Warren-Dearborn, MI",2014,55975348.0,51821440.23898385,0.6352243276478606,35556902.79815502,32918239.533552304
"Detroit-Warren-Dearborn, MI",2015,49401255.0,53859625.31568321,0.6352243276478606,31380878.992335513,34212944.27852056
"Detroit-Warren-Dearborn, MI",2016,43817943.0,48757671.0544958,0.6352243276478606,27834223.38108728,30972058.81326765
"Detroit-Warren-Dearborn, MI",2017,37421400.0,48355928.55273035,0.6352243276478606,23770983.65464165,30716862.202696122
"Detroit-Warren-Dearborn, MI",2018,37693256.0,42950556.03348752,0.6352243276478606,23943673.19945869,27283238.078473873
"Detroit-Warren-Dearborn, MI",2019,39474021.0,39893618.16901513,0.6352243276478606,25074858.44928253,25341396.778853115
"Detroit-Warren-Dearborn, MI",2020,43229968.0,37160482.18947273,0.6352243276478606,27460727.35703853,23605242.31387811
"Detroit-Warren-Dearborn, MI",2021,36459128.0,50472573.847689845,0.6352243276478606,23159725.07042729,32061406.787055776
"Detroit-Warren-Dearborn, MI",2022,31816159.0,42485123.20358417,0.6352243276478606,20210398.209112428,26987583.82203328
"Detroit-Warren-Dearborn, MI",2023,30427813.0,35561941.95179182,0.6352243276478606,19328487.05471983,22589810.66617921
"Durham-Chapel Hill, NC",2006,4700098.0,5479187.382968278,0.6439621593084006,3026685.2570410953,3528389.338391597
"Durham-Chapel Hill, NC",2007,4789172.0,4294706.679345142,0.6439621593084006,3084045.5424193316,2765628.5868273084
"Durham-Chapel Hill, NC",2008,4615301.0,5177102.16796785,0.6439621593084006,2972079.1978182206,3333857.891044779
"Durham-Chapel Hill, NC",2009,6331586.0,5598533.871496283,0.6439621593084006,4077301.792406839,3605243.9608499664
"Durham-Chapel Hill, NC",2010,7146509.0,5643781.049384137,0.6439621593084006,4602081.367156919,3634381.4312252398
"Durham-Chapel Hill, NC",2011,6864422.0,6847745.026079745,0.6439621593084006,4420428.01352409,4409688.673387673
"Durham-Chapel Hill, NC",2012,6424916.0,8115307.0962541755,0.6439621593084006,4137402.7807350922,5225950.6811546255
"Durham-Chapel Hill, NC",2013,6238325.0,6829529.772765078,0.6439621593084006,4017245.237467578,4397958.73953081
"Durham-Chapel Hill, NC",2014,5011594.0,4813018.821014965,0.6439621593084006,3227276.893817025,3099401.992772769
"Durham-Chapel Hill, NC",2015,5402801.0,5465681.172136117,0.6439621593084006,3479199.3982735863,3519691.849700044
"Durham-Chapel Hill, NC",2016,4875552.0,4585329.3536772905,0.6439621593084006,3139670.9937403915,2952778.591734221
"Durham-Chapel Hill, NC",2017,5155613.0,4430879.644512363,0.6439621593084006,3320019.6800384615,2853318.82351582
"Durham-Chapel Hill, NC",2018,3528910.0,3957608.8724837946,0.6439621593084006,2272484.503605008,2548550.355222749
"Durham-Chapel Hill, NC",2019,2827546.0,3702637.3675462822,0.6439621593084006,1820832.6277038308,2384358.354341076
"Durham-Chapel Hill, NC",2020,3034281.0,3072819.288260386,0.6439621593084006,1953962.1447084532,1978779.3440326608
"Durham-Chapel Hill, NC",2021,3937961.0,4931468.060777514,0.6439621593084006,2535897.8688322688,3175678.8209786993
"Durham-Chapel Hill, NC",2022,3502761.0,4954891.009283182,0.6439621593084006,2255645.5371012525,3190762.3134757783
"Durham-Chapel Hill, NC",2023,3385282.0,4020699.876238127,0.6439621593084006,2179993.506587861,2589178.5742333233
"El Paso, TX",2007,6846884.0,4610350.068033488,0.31790911986934395,2176686.866287493,1465672.332418096
"El Paso, TX",2008,7830860.0,6658371.352928833,0.31790911986934395,2489501.8104200508,2116756.976572858
"El Paso, TX",2009,10325358.0,9000655.004150493,0.31790911986934395,3282525.4741158895,2861390.3106170897
"El Paso, TX",2010,10139444.0,9871671.437656337,0.31790911986934395,3223421.7180045005,3138294.3783846674
"El Paso, TX",2011,10130019.0,9706686.3195585,0.31790911986934395,3220425.424549732,3085844.104698644
"El Paso, TX",2012,9110381.0,7366681.678405988,0.31790911986934395,2896273.2053843937,2341935.288739669
"El Paso, TX",2013,9882048.0,9018916.213057525,0.31790911986934395,3141593.1821866105,2867195.7154684747
"El Paso, TX",2014,9648316.0,8151260.013344037,0.31790911986934395,3067287.647781309,2591359.8966683797
"El Paso, TX",2015,8284921.0,6543618.922251564,0.31790911986934395,2633851.943297045,2080276.13233338
"El Paso, TX",2016,6265664.0,6744599.450208355,0.31790911986934395,1991911.727637033,2144169.6750869993
"El Paso, TX",2017,6054662.0,7320467.695142535,0.31790911986934395,1924832.2675263619,2327243.441994728
"El Paso, TX",2018,4651451.0,4884731.980509193,0.31790911986934395,1478738.6935253798,1552900.8447213147
"El Paso, TX",2019,4299080.0,4487636.458890452,0.31790911986934395,1366716.7390478991,1426660.5569394429
"El Paso, TX",2020,4440837.0,3888040.2626673817,0.31790911986934395,1411782.5821532179,1236043.4579211602
"El Paso, TX",2021,4928649.0,5077094.326916875,0.31790911986934395,1566862.465734922,1614054.588963783
"El Paso, TX",2022,5781855.0,2229229.474680597,0.31790911986934395,1838104.4342621656,708692.3802825086
"El Paso, TX",2023,6015362.0,2558152.392266393,0.31790911986934395,1912338.4391154966,813259.9755170657
"Fresno, CA",2007,5532739.0,5581846.297418694,0.25065751928789465,1386822.632607387,1399131.7459572896
"Fresno, CA",2008,6021711.0,4736105.271325846,0.25065751928789465,1509387.1411286274,1187140.3983968578
"Fresno, CA",2009,8725526.0,8113807.698395061,0.25065751928789465,2187118.701642026,2033786.9096587282
"Fresno, CA",2010,9474616.0,10339775.995103296,0.25065751928789465,2374883.7427653954,2591742.6009251145
"Fresno, CA",2011,9550726.0,11986270.513282776,0.25065751928789465,2393961.286558397,3004448.8323731003
"Fresno, CA",2012,8697505.0,9848536.734980568,0.25065751928789465,2180095.02729406,2468609.786605931
"Fresno, CA",2013,8057323.0,7606492.565824882,0.25065751928789465,2019628.595281297,1906624.5570314776
"Fresno, CA",2014,6244313.0,6247045.6893889075,0.25065751928789465,1565184.0062371513,1565868.9753803592
"Fresno, CA",2015,5410010.0,6022815.9036603775,0.25065751928789465,1356059.685922703,1509664.0935391898
"Fresno, CA",2016,4395662.0,4356309.311520292,0.25065751928789465,1101805.7325480655,1091941.6852764327
"Fresno, CA",2017,3848388.0,3951794.694301261,0.25065751928789465,964627.3893373023,990547.054808618
"Fresno, CA",2018,3094907.0,3533880.5926714703,0.25065751928789465,775761.7110467402,885793.7428186656
"Fresno, CA",2019,3611464.0,3111684.051713986,0.25065751928789465,905240.6072375372,779967.0052103326
"Fresno, CA",2020,3455919.0,2053800.449966128,0.25065751928789465,866252.0833999016,514800.52590087143
"Fresno, CA",2021,3352707.0,1949294.371156262,0.25065751928789465,840381.2195191594,488605.2914358852
"Fresno, CA",2022,2417653.0,2042427.7601410474,0.25065751928789465,606002.9034789364,511949.87568168604
"Fresno, CA",2023,2627706.0,1837383.394340263,0.25065751928789465,658654.2673779165,460553.9636061018
"Grand Rapids-Wyoming-Kentwood, MI",2006,14101688.0,13934237.008056598,0.5393366922223903,7605557.760672175,7515245.296568062
"Grand Rapids-Wyoming-Kentwood, MI",2007,17526691.0,16315479.602530507,0.5393366922223903,9452787.54954394,8799536.800850684
"Grand Rapids-Wyoming-Kentwood, MI",2008,17168744.0,18947109.830218192,0.5393366922223903,9259733.59857301,10218871.543004215
"Grand Rapids-Wyoming-Kentwood, MI",2009,22955039.0,20079179.02286796,0.5393366922223903,12380494.804095967,10829437.996734813
"Grand Rapids-Wyoming-Kentwood, MI",2010,21953467.0,20280289.277083576,0.5393366922223903,11840310.274593404,10937904.136015467
"Grand Rapids-Wyoming-Kentwood, MI",2011,20942670.0,18263885.04052996,0.5393366922223903,11295150.364105087,9850383.344889425
"Grand Rapids-Wyoming-Kentwood, MI",2012,17599876.0,17095004.043642692,0.5393366922223903,9492258.905364234,9219962.934426637
"Grand Rapids-Wyoming-Kentwood, MI",2013,16570023.0,15086056.136399388,0.5393366922223903,8936821.394868929,8136463.61528694
"Grand Rapids-Wyoming-Kentwood, MI",2014,12793820.0,11808688.950232204,0.5393366922223903,6900176.559688662,6368859.237901328
"Grand Rapids-Wyoming-Kentwood, MI",2015,10849757.0,11660496.992430773,0.5393366922223903,5851672.051796725,6288933.877566744
"Grand Rapids-Wyoming-Kentwood, MI",2016,7270526.0,7563972.91630207,0.5393366922223903,3921261.4435568866,4079528.132738106
"Grand Rapids-Wyoming-Kentwood, MI",2017,5111209.0,6690298.104711626,0.5393366922223903,2756662.5553173115,3608323.2497768956
"Grand Rapids-Wyoming-Kentwood, MI",2018,4348788.0,6379543.566698181,0.5393366922223903,2345460.9350964245,3440721.9251516275
"Grand Rapids-Wyoming-Kentwood, MI",2019,7072533.0,7008240.713719095,0.5393366922223903,3814476.553853699,3779801.3648355408
"Grand Rapids-Wyoming-Kentwood, MI",2020,7129135.0,6152362.459400922,0.5393366922223903,3845004.089306871,3318194.8182065035
"Grand Rapids-Wyoming-Kentwood, MI",2021,5453019.0,5735591.463149853,0.5393366922223903,2941013.2300858465,3093414.927674222
"Grand Rapids-Wyoming-Kentwood, MI",2022,5320160.0,6216137.706080273,0.5393366922223903,2869357.4964938723,3352591.1487962115
"Grand Rapids-Wyoming-Kentwood, MI",2023,4930223.0,5991326.003016738,0.5393366922223903,2659050.16473875,3231341.9484930425
"Greensboro-High Point, NC",2006,10215653.0,11682740.47305735,0.4647678785196391,4747907.372502786,5429762.504958389
"Greensboro-High Point, NC",2007,13196458.0,9979948.544226505,0.4647678785196391,6133289.788633519,4638359.512635313
"Greensboro-High Point, NC",2008,17992970.0,16350066.633580286,0.4647678785196391,8362554.495167511,7598985.782943847
"Greensboro-High Point, NC",2009,24309247.0,18241035.548666153,0.4647678785196391,11298157.1565999,8477847.393954888
"Greensboro-High Point, NC",2010,22884572.0,23255120.099828668,0.4647678785196391,10636013.979269933,10808232.833516788
"Greensboro-High Point, NC",2011,24029880.0,20343329.460341457,0.4647678785196391,11168316.348681504,9454926.075308973
"Greensboro-High Point, NC",2012,22407712.0,18780924.74648127,0.4647678785196391,10414384.768719058,8728770.55105909
"Greensboro-High Point, NC",2013,21396715.0,17890148.522377055,0.4647678785196391,9944505.837839339,8314766.375146439
"Greensboro-High Point, NC",2014,17044630.0,16512515.53726085,0.4647678785196391,7921796.525252196,7674486.815275304
"Greensboro-High Point, NC",2015,15407796.0,14921800.445522068,0.4647678785196391,7161048.65958338,6935173.536758697
"Greensboro-High Point, NC",2016,13834450.0,11941803.233762344,0.4647678785196391,6429807.976986021,5550166.55465469
"Greensboro-High Point, NC",2017,9406557.0,10701804.184591608,0.4647678785196391,4371865.54106406,4973854.827205238
"Greensboro-High Point, NC",2018,8690418.0,7844572.429270836,0.4647678785196391,4039027.137308885,3645905.2858458576
"Greensboro-High Point, NC",2019,8127510.0,7983748.873399379,0.4647678785196391,3777405.580347152,3710590.026523388
"Greensboro-High Point, NC",2020,6272455.0,6092492.627772128,0.4647678785196391,2915235.6034599026,2831594.873506193
"Greensboro-High Point, NC",2021,7510059.0,6345048.7557754675,0.4647678785196391,3490434.188987322,2948974.8493254394
"Greensboro-High Point, NC",2022,7849389.0,7245053.639066701,0.4647678785196391,3648143.873205391,3367268.2095900215
"Greensboro-High Point, NC",2023,8307623.0,5364447.238729334,0.4647678785196391,3861116.3172509596,2493222.7625747686
"Greenville-Anderson-Greer, SC",2006,15514616.0,12126109.259352472,0.5406614720802202,8388155.1253193375,6556120.082767096
"Greenville-Anderson-Greer, SC",2007,12557538.0,12092190.735404843,0.5406614720802202,6789376.980783304,6537781.643678783
"Greenville-Anderson-Greer, SC",2008,12907443.0,11704769.85980568,0.5406614720802202,6978557.133171533,6328318.102762732
"Greenville-Anderson-Greer, SC",2009,18551905.0,15772067.202950465,0.5406614720802202,10030300.267192397,8527349.07169536
"Greenville-Anderson-Greer, SC",2010,17800242.0,15998645.771074725,0.5406614720802202,9623905.043104162,8649851.37387925
"Greenville-Anderson-Greer, SC",2011,16675128.0,14456931.227205196,0.5406614720802202,9015599.251606097,7816305.719063266
"Greenville-Anderson-Greer, SC",2012,15385902.0,14443992.106572947,0.5406614720802202,8318564.424602004,7809310.03505481
"Greenville-Anderson-Greer, SC",2013,13630826.0,13723142.567406122,0.5406614720802202,7369662.450829339,7419574.462060526
"Greenville-Anderson-Greer, SC",2014,14129647.0,11442290.572726006,0.5406614720802202,7639355.746993867,6186405.665019668
"Greenville-Anderson-Greer, SC",2015,13241992.0,12623774.704175105,0.5406614720802202,7159434.887994499,6825188.614768359
"Greenville-Anderson-Greer, SC",2016,10505185.0,9325799.984036509,0.5406614720802202,5679748.786575048,5042100.747694873
"Greenville-Anderson-Greer, SC",2017,11443067.0,8659982.14550126,0.5406614720802202,6186825.449332589,4682118.694975135
"Greenville-Anderson-Greer, SC",2018,8567191.0,8099224.493754369,0.5406614720802202,4631950.097652414,4378938.637501413
"Greenville-Anderson-Greer, SC",2019,8974141.0,5978110.131940661,0.5406614720802202,4851972.2837154595,3232133.824192717
"Greenville-Anderson-Greer, SC",2020,9087511.0,7148882.197380834,0.5406614720802202,4913267.074805194,3865125.1725640013
"Greenville-Anderson-Greer, SC",2021,6816411.0,7039138.683930468,0.5406614720802202,3685370.8055638056,3805791.0830306704
"Greenville-Anderson-Greer, SC",2022,9182921.0,4823631.059559898,0.5406614720802202,4964851.585856368,2607951.469433527
"Greenville-Anderson-Greer, SC",2023,12621434.0,6007128.28850018,0.5406614720802202,6823923.086203342,3247822.823435241
"Harrisburg-Carlisle, PA",2006,9805437.0,9217018.741179066,0.40340547209654204,3955566.942097901,3718195.796608017
"Harrisburg-Carlisle, PA",2007,10754432.0,9424392.857085815,0.40340547209654204,4338396.718090159,3801851.6497359816
"Harrisburg-Carlisle, PA",2008,14076136.0,12406648.883896332,0.40340547209654204,5678390.288375131,5004910.050144237
"Harrisburg-Carlisle, PA",2009,15819821.0,16394145.049197258,0.40340547209654204,6381802.35898779,6613487.823190607
"Harrisburg-Carlisle, PA",2010,16561967.0,15738075.079213591,0.40340547209654204,6681188.11648235,6348825.607220982
"Harrisburg-Carlisle, PA",2011,17123767.0,13822230.14077144,0.40340547209654204,6907821.310706187,5575963.275364955
"Harrisburg-Carlisle, PA",2012,16928256.0,14994550.252771825,0.40340547209654204,6828951.103451121,6048883.623594741
"Harrisburg-Carlisle, PA",2013,14500432.0,12815254.572844137,0.40340547209654204,5849553.616563805,5169743.820995558
"Harrisburg-Carlisle, PA",2014,10128483.0,11199293.482889079,0.40340547209654204,4085885.4662368004,4517856.274612595
"Harrisburg-Carlisle, PA",2015,12218104.0,10912509.966238843,0.40340547209654204,4928850.012244648,4402166.234688801
"Harrisburg-Carlisle, PA",2016,11117632.0,11195161.747616258,0.40340547209654204,4484913.585555623,4516189.509994285
"Harrisburg-Carlisle, PA",2017,9927739.0,9386466.764814056,0.40340547209654204,4004904.238146252,3786552.0565783163
"Harrisburg-Carlisle, PA",2018,13769392.0,12269864.344978515,0.40340547209654204,5554648.080242349,4949730.418646586
"Harrisburg-Carlisle, PA",2019,11259091.0,10920636.350874096,0.40340547209654204,4541978.920232927,4405444.462719023
"Harrisburg-Carlisle, PA",2020,8974141.0,9255415.926567502,0.40340547209654204,3620217.586765934,3733685.4313068176
"Harrisburg-Carlisle, PA",2021,7610468.0,6745281.451178421,0.40340547209654204,3070104.436415626,2721083.448236679
