MSA_Name,Year,log_Available_SF_Total,Available_SF_Total,LOOCV_Counterfactual,LOOCV_Gap,Period
"Los Angeles-Long Beach-Anaheim, CA",2012,18.10776586503177,73131216.0,17.74652279222295,0.3612430728088185,Pre-COVID (2006-2019)
"Los Angeles-Long Beach-Anaheim, CA",2013,17.96682278898379,63517295.0,17.612130134721372,0.35469265426241847,Pre-COVID (2006-2019)
"Los Angeles-Long Beach-Anaheim, CA",2014,17.757410742131256,51516399.0,17.47175988098093,0.28565086115032656,Pre-COVID (2006-2019)
"Los Angeles-Long Beach-Anaheim, CA",2015,17.524805098841618,40824996.0,17.404772307239334,0.1200327916022843,Pre-COVID (2006-2019)
"Los Angeles-Long Beach-Anaheim, CA",2016,17.52031230196602,40641989.0,17.32838537016545,0.19192693180056963,Pre-COVID (2006-2019)
"Los Angeles-Long Beach-Anaheim, CA",2017,17.513027526118822,40346997.0,17.343501786063076,0.1695257400557466,Pre-COVID (2006-2019)
"Los Angeles-Long Beach-Anaheim, CA",2018,17.416845538472373,36647125.0,17.243558337636543,0.17328720083582994,Pre-COVID (2006-2019)
"Los Angeles-Long Beach-Anaheim, CA",2019,17.546877187415028,41736107.0,17.251359557237432,0.2955176301775957,Pre-COVID (2006-2019)
"Louisville/Jefferson County, KY-IN",2007,16.728589924402844,18413413.0,16.22103958077562,0.5075503436272228,Pre-COVID (2006-2019)
"Louisville/Jefferson County, KY-IN",2008,16.781186377968847,19407815.0,16.384514073473543,0.3966723044953042,Pre-COVID (2006-2019)
"Louisville/Jefferson County, KY-IN",2009,16.816046923367622,20096313.0,16.743327858926847,0.07271906444077558,Pre-COVID (2006-2019)
"Louisville/Jefferson County, KY-IN",2010,16.8192508813246,20160804.0,16.643338376353746,0.17591250497085298,Pre-COVID (2006-2019)
"Louisville/Jefferson County, KY-IN",2011,16.676396803710887,17477009.0,16.835188710644417,-0.15879190693352996,Pre-COVID (2006-2019)
"Louisville/Jefferson County, KY-IN",2012,16.54372502031163,15305534.0,16.526996545865806,0.016728474445823593,Pre-COVID (2006-2019)
"Louisville/Jefferson County, KY-IN",2013,16.480808639163175,14372233.0,16.66516072889844,-0.1843520897352633,Pre-COVID (2006-2019)
"Louisville/Jefferson County, KY-IN",2014,16.49103901364087,14520021.0,16.614255135134982,-0.12321612149411365,Pre-COVID (2006-2019)
"Louisville/Jefferson County, KY-IN",2015,16.590923226611405,16045247.0,16.553023490707478,0.03789973590392748,Pre-COVID (2006-2019)
"Louisville/Jefferson County, KY-IN",2016,16.526642272988497,15046294.0,16.44752116658555,0.07912110640294756,Pre-COVID (2006-2019)
"Louisville/Jefferson County, KY-IN",2017,16.635195570101942,16771567.0,16.275174214897078,0.36002135520486434,Pre-COVID (2006-2019)
"Louisville/Jefferson County, KY-IN",2018,16.53271394059737,15137928.0,16.21920300431001,0.3135109362873614,Pre-COVID (2006-2019)
"Louisville/Jefferson County, KY-IN",2019,16.337124669178724,12448674.0,16.402828411630487,-0.06570374245176325,Pre-COVID (2006-2019)
"Madison, WI",2006,15.142769096956808,3770692.0,15.188550553600633,-0.045781456643824825,Pre-COVID (2006-2019)
"Madison, WI",2007,15.205358846396589,4014241.0,15.109491555322606,0.09586729107398284,Pre-COVID (2006-2019)
"Madison, WI",2008,15.211673315887762,4039669.0,15.524996893003443,-0.31332357711568193,Pre-COVID (2006-2019)
"Madison, WI",2009,15.64168578552999,6210089.0,15.543303366963745,0.09838241856624563,Pre-COVID (2006-2019)
"Madison, WI",2010,15.640180810441247,6200750.0,15.461220607043115,0.17896020339813212,Pre-COVID (2006-2019)
"Madison, WI",2011,15.698216152895121,6571260.0,15.455064357650272,0.24315179524484876,Pre-COVID (2006-2019)
"Madison, WI",2012,15.741270330694293,6860359.0,15.706963762931984,0.034306567762309115,Pre-COVID (2006-2019)
"Madison, WI",2013,15.446968245847229,5111320.0,15.725312299726259,-0.27834405387902983,Pre-COVID (2006-2019)
"Madison, WI",2014,15.454176149863658,5148295.0,15.62777429838064,-0.17359814851698196,Pre-COVID (2006-2019)
"Madison, WI",2015,15.382553155525148,4792454.0,15.589813975064356,-0.20726081953920783,Pre-COVID (2006-2019)
"Madison, WI",2016,15.025473088014012,3353359.0,15.440664635631695,-0.41519154761768284,Pre-COVID (2006-2019)
"Madison, WI",2017,14.843260013570864,2794769.0,15.295208576807424,-0.4519485632365594,Pre-COVID (2006-2019)
"Madison, WI",2018,14.861338616791324,2845754.0,14.85467478179435,0.006663834996974316,Pre-COVID (2006-2019)
"Madison, WI",2019,15.204913332956167,4012453.0,14.914944157457139,0.2899691754990279,Pre-COVID (2006-2019)
"McAllen-Edinburg-Mission, TX",2007,15.15300010480742,3809468.0,16.223763891046488,-1.070763786239068,Pre-COVID (2006-2019)
"McAllen-Edinburg-Mission, TX",2008,15.309973214237306,4456941.0,16.36820009666958,-1.0582268824322725,Pre-COVID (2006-2019)
"McAllen-Edinburg-Mission, TX",2009,15.561441772235836,5731236.0,16.41507603720495,-0.8536342649691147,Pre-COVID (2006-2019)
"McAllen-Edinburg-Mission, TX",2010,15.450547793753493,5129649.0,16.237449116644576,-0.786901322891083,Pre-COVID (2006-2019)
"McAllen-Edinburg-Mission, TX",2011,15.343634071134408,4609519.0,16.303640253968467,-0.9600061828340589,Pre-COVID (2006-2019)
"McAllen-Edinburg-Mission, TX",2012,15.385629720439642,4807221.0,16.26329986613896,-0.8776701456993194,Pre-COVID (2006-2019)
"McAllen-Edinburg-Mission, TX",2013,15.390042069202888,4828479.0,16.130652048892923,-0.740609979690035,Pre-COVID (2006-2019)
"McAllen-Edinburg-Mission, TX",2014,15.40959947494465,4923841.0,16.014912412028625,-0.6053129370839745,Pre-COVID (2006-2019)
"McAllen-Edinburg-Mission, TX",2015,15.419710576551804,4973879.0,16.118651539678197,-0.6989409631263932,Pre-COVID (2006-2019)
"McAllen-Edinburg-Mission, TX",2016,15.177133312523164,3902521.0,16.012884676193735,-0.8357513636705711,Pre-COVID (2006-2019)
"McAllen-Edinburg-Mission, TX",2017,14.890801676518052,2930846.0,15.518161880438523,-0.6273602039204711,Pre-COVID (2006-2019)
"McAllen-Edinburg-Mission, TX",2018,14.64144191455194,2284007.0,15.4925145460928,-0.851072631540859,Pre-COVID (2006-2019)
"McAllen-Edinburg-Mission, TX",2019,14.840897100587355,2788173.0,15.154636156918826,-0.31373905633147103,Pre-COVID (2006-2019)
"Memphis, TN-MS-AR",2006,17.419449852272965,36742690.0,16.31651742817748,1.102932424095485,Pre-COVID (2006-2019)
"Memphis, TN-MS-AR",2007,17.428428064681675,37074059.0,16.23729603431565,1.191132030366024,Pre-COVID (2006-2019)
"Memphis, TN-MS-AR",2008,17.410042518742532,36398660.0,16.52625252591193,0.8837899928306037,Pre-COVID (2006-2019)
"Memphis, TN-MS-AR",2009,17.528122529778607,40960655.0,16.732985146455643,0.7951373833229631,Pre-COVID (2006-2019)
"Memphis, TN-MS-AR",2010,17.595622229192866,43820935.0,16.55049824265571,1.0451239865371562,Pre-COVID (2006-2019)
"Memphis, TN-MS-AR",2011,17.57014783643839,42718722.0,16.69199750866787,0.8781503277705198,Pre-COVID (2006-2019)
"Memphis, TN-MS-AR",2012,17.599518107124293,43991989.0,16.55802464230317,1.041493464821123,Pre-COVID (2006-2019)
"Memphis, TN-MS-AR",2013,17.527491970004057,40934835.0,16.501578841358977,1.0259131286450796,Pre-COVID (2006-2019)
"Memphis, TN-MS-AR",2014,17.508599813416808,40168747.0,16.453240929566697,1.0553588838501113,Pre-COVID (2006-2019)
"Memphis, TN-MS-AR",2015,17.337018829417516,33835423.0,16.505422051698858,0.8315967777186586,Pre-COVID (2006-2019)
"Memphis, TN-MS-AR",2016,17.2748090663803,31794665.0,16.457152231181546,0.8176568351987541,Pre-COVID (2006-2019)
"Memphis, TN-MS-AR",2017,17.13070877744722,27527850.0,16.41482171095102,0.7158870664962009,Pre-COVID (2006-2019)
"Memphis, TN-MS-AR",2018,17.12084370969801,27257621.0,16.34512639784899,0.7757173118490215,Pre-COVID (2006-2019)
"Memphis, TN-MS-AR",2019,17.008400249004108,24358715.0,16.090143171818895,0.9182570771852134,Pre-COVID (2006-2019)
"Miami-Fort Lauderdale-West Palm Beach, FL",2006,16.24905987622667,11399270.0,17.247919266086196,-0.9988593898595255,Pre-COVID (2006-2019)
"Miami-Fort Lauderdale-West Palm Beach, FL",2007,16.566347414376214,15655728.0,17.461458712411382,-0.8951112980351681,Pre-COVID (2006-2019)
"Miami-Fort Lauderdale-West Palm Beach, FL",2008,16.931200744857133,22548988.0,17.491232977752194,-0.5600322328950611,Pre-COVID (2006-2019)
"Miami-Fort Lauderdale-West Palm Beach, FL",2009,17.113961042527105,27070660.0,17.66304902287387,-0.5490879803467656,Pre-COVID (2006-2019)
"Miami-Fort Lauderdale-West Palm Beach, FL",2010,17.081432054831303,26204247.0,17.74832050276269,-0.6668884479313881,Pre-COVID (2006-2019)
"Miami-Fort Lauderdale-West Palm Beach, FL",2011,16.967569812910977,23384169.0,17.643686266609983,-0.6761164536990059,Pre-COVID (2006-2019)
"Miami-Fort Lauderdale-West Palm Beach, FL",2012,16.946803307909263,22903569.0,17.58978787930275,-0.6429845713934874,Pre-COVID (2006-2019)
"Miami-Fort Lauderdale-West Palm Beach, FL",2013,16.830551905664574,20389934.0,17.456265987308566,-0.6257140816439914,Pre-COVID (2006-2019)
"Miami-Fort Lauderdale-West Palm Beach, FL",2014,16.734927933586647,18530488.0,17.524907414672874,-0.7899794810862275,Pre-COVID (2006-2019)
"Miami-Fort Lauderdale-West Palm Beach, FL",2015,16.57491297171832,15790404.0,17.47004366885782,-0.8951306971394999,Pre-COVID (2006-2019)
"Miami-Fort Lauderdale-West Palm Beach, FL",2016,16.60258387020501,16233440.0,17.481466764819285,-0.878882894614275,Pre-COVID (2006-2019)
"Miami-Fort Lauderdale-West Palm Beach, FL",2017,16.60350961618235,16248475.0,17.388017836939603,-0.7845082207572531,Pre-COVID (2006-2019)
"Miami-Fort Lauderdale-West Palm Beach, FL",2018,16.52209354990801,14978008.0,17.31098894082086,-0.7888953909128489,Pre-COVID (2006-2019)
"Miami-Fort Lauderdale-West Palm Beach, FL",2019,16.601021243361345,16208093.0,17.39901316571109,-0.7979919223497447,Pre-COVID (2006-2019)
"Milwaukee-Waukesha, WI",2006,16.936029109349885,22658126.0,16.95950354077053,-0.023474431420645203,Pre-COVID (2006-2019)
"Milwaukee-Waukesha, WI",2007,16.990903810445065,23936231.0,16.673721307335406,0.31718250310965956,Pre-COVID (2006-2019)
"Milwaukee-Waukesha, WI",2008,16.955792555025393,23110383.0,16.791080020827394,0.16471253419799936,Pre-COVID (2006-2019)
"Milwaukee-Waukesha, WI",2009,17.2256820845942,30270436.0,16.798966654106,0.42671543048820126,Pre-COVID (2006-2019)
"Milwaukee-Waukesha, WI",2010,17.3029713814267,32702804.0,16.96734673704387,0.33562464438283257,Pre-COVID (2006-2019)
"Milwaukee-Waukesha, WI",2011,17.180738838249045,28940103.0,16.972653726184483,0.2080851120645626,Pre-COVID (2006-2019)
"Milwaukee-Waukesha, WI",2012,17.09391905810398,26533511.0,16.97009829829958,0.12382075980440277,Pre-COVID (2006-2019)
"Milwaukee-Waukesha, WI",2013,16.987245675560757,23848829.0,16.848550281808702,0.1386953937520552,Pre-COVID (2006-2019)
"Milwaukee-Waukesha, WI",2014,16.850215677416536,20794845.0,16.812820443927702,0.03739523348883367,Pre-COVID (2006-2019)
"Milwaukee-Waukesha, WI",2015,16.81137817235928,20002707.0,16.66257230109696,0.1488058712623186,Pre-COVID (2006-2019)
"Milwaukee-Waukesha, WI",2016,16.72915147679965,18423756.0,16.644851547505723,0.08429992929392682,Pre-COVID (2006-2019)
"Milwaukee-Waukesha, WI",2017,16.543036143282002,15294994.0,16.547989632749285,-0.004953489467283134,Pre-COVID (2006-2019)
"Milwaukee-Waukesha, WI",2018,16.603452501499188,16247547.0,16.441994710859415,0.16145779063977272,Pre-COVID (2006-2019)
"Milwaukee-Waukesha, WI",2019,16.683585240012714,17603094.0,16.42207426809073,0.2615109719219859,Pre-COVID (2006-2019)
"Minneapolis-St. Paul-Bloomington, MN-WI",2006,17.168632095269842,28591845.0,16.958198000225646,0.21043409504419586,Pre-COVID (2006-2019)
"Minneapolis-St. Paul-Bloomington, MN-WI",2007,17.2738848366289,31765293.0,16.95898839237296,0.31489644425593966,Pre-COVID (2006-2019)
"Minneapolis-St. Paul-Bloomington, MN-WI",2008,17.447854554160923,37801319.0,17.005850027909023,0.4420045262518997,Pre-COVID (2006-2019)
"Minneapolis-St. Paul-Bloomington, MN-WI",2009,17.67688675472478,47530718.0,17.092502426041037,0.5843843286837433,Pre-COVID (2006-2019)
"Minneapolis-St. Paul-Bloomington, MN-WI",2010,17.727304137076217,49988530.0,17.067680189070103,0.6596239480061143,Pre-COVID (2006-2019)
"Minneapolis-St. Paul-Bloomington, MN-WI",2011,17.6862293692993,47976860.0,17.053266954233454,0.6329624150658475,Pre-COVID (2006-2019)
"Minneapolis-St. Paul-Bloomington, MN-WI",2012,17.599177032331166,43976987.0,17.04285792290031,0.5563191094308557,Pre-COVID (2006-2019)
"Minneapolis-St. Paul-Bloomington, MN-WI",2013,17.455678014853664,38098216.0,16.988808233442214,0.4668697814114502,Pre-COVID (2006-2019)
"Minneapolis-St. Paul-Bloomington, MN-WI",2014,17.405431128844032,36231198.0,16.874487538739643,0.5309435901043891,Pre-COVID (2006-2019)
"Minneapolis-St. Paul-Bloomington, MN-WI",2015,17.266066577104922,31517912.0,16.908031311030626,0.35803526607429603,Pre-COVID (2006-2019)
"Minneapolis-St. Paul-Bloomington, MN-WI",2016,16.98109711887492,23702643.0,16.759569737329365,0.22152738154555607,Pre-COVID (2006-2019)
"Minneapolis-St. Paul-Bloomington, MN-WI",2017,16.83936443643778,20570415.0,16.7371071542898,0.10225728214798124,Pre-COVID (2006-2019)
"Minneapolis-St. Paul-Bloomington, MN-WI",2018,16.81858630211536,20147410.0,16.780271737617486,0.03831456449787396,Pre-COVID (2006-2019)
"Minneapolis-St. Paul-Bloomington, MN-WI",2019,16.847152154604647,20731237.0,16.830308649429405,0.016843505175241802,Pre-COVID (2006-2019)
"Nashville-Davidson--Murfreesboro--Franklin, TN",2006,16.516560581561706,14895364.0,16.75469659208147,-0.23813601051976363,Pre-COVID (2006-2019)
"Nashville-Davidson--Murfreesboro--Franklin, TN",2007,16.87158120060359,21243918.0,16.44149376466399,0.4300874359396012,Pre-COVID (2006-2019)
"Nashville-Davidson--Murfreesboro--Franklin, TN",2008,17.011614418615604,24437134.0,16.61911323815531,0.39250118046029314,Pre-COVID (2006-2019)
"Nashville-Davidson--Murfreesboro--Franklin, TN",2009,17.2573538546456,31244498.0,16.801043279240492,0.45631057540510866,Pre-COVID (2006-2019)
"Nashville-Davidson--Murfreesboro--Franklin, TN",2010,17.355461141509874,34465216.0,16.790410163875517,0.5650509776343569,Pre-COVID (2006-2019)
"Nashville-Davidson--Murfreesboro--Franklin, TN",2011,17.245876860048693,30887955.0,17.122452033514236,0.12342482653445686,Pre-COVID (2006-2019)
"Nashville-Davidson--Murfreesboro--Franklin, TN",2012,17.167281638164567,28553259.0,16.99011011073157,0.17717152743299636,Pre-COVID (2006-2019)
"Nashville-Davidson--Murfreesboro--Franklin, TN",2013,17.142248654487474,27847358.0,17.051091927183318,0.09115672730415625,Pre-COVID (2006-2019)
"Nashville-Davidson--Murfreesboro--Franklin, TN",2014,16.914226269163436,22169461.0,16.946965222058516,-0.03273895289508033,Pre-COVID (2006-2019)
"Nashville-Davidson--Murfreesboro--Franklin, TN",2015,16.736534425293925,18560281.0,17.02490074291158,-0.28836631761765474,Pre-COVID (2006-2019)
"Nashville-Davidson--Murfreesboro--Franklin, TN",2016,16.66808092832119,17332275.0,16.761240202315204,-0.09315927399401502,Pre-COVID (2006-2019)
"Nashville-Davidson--Murfreesboro--Franklin, TN",2017,16.34092275220749,12496045.0,16.59854751180252,-0.2576247595950285,Pre-COVID (2006-2019)
"Nashville-Davidson--Murfreesboro--Franklin, TN",2018,16.618075834980683,16486886.0,16.35609677222937,0.2619790627513119,Pre-COVID (2006-2019)
"Nashville-Davidson--Murfreesboro--Franklin, TN",2019,16.56434742496269,15624448.0,16.513526494707815,0.05082093025487566,Pre-COVID (2006-2019)
"New Haven, CT",2006,16.254576302739395,11462327.0,15.721709413008384,0.5328668897310109,Pre-COVID (2006-2019)
"New Haven, CT",2007,16.300737239869868,12003841.0,15.538678966709872,0.7620582731599956,Pre-COVID (2006-2019)
"New Haven, CT",2008,16.292690348985285,11907635.0,16.0996520589853,0.1930382899999863,Pre-COVID (2006-2019)
"New Haven, CT",2009,16.435783416072507,13739472.0,15.979632964369062,0.45615045170344537,Pre-COVID (2006-2019)
"New Haven, CT",2010,16.443097857568333,13840337.0,16.026645396309036,0.416452461259297,Pre-COVID (2006-2019)
"New Haven, CT",2011,16.536986101173706,15202738.0,16.34777213990303,0.1892139612706778,Pre-COVID (2006-2019)
"New Haven, CT",2012,16.4796942040162,14356225.0,16.31005209215964,0.16964211185656097,Pre-COVID (2006-2019)
"New Haven, CT",2013,16.376996463054503,12955053.0,16.17787699722926,0.19911946582524465,Pre-COVID (2006-2019)
"New Haven, CT",2014,16.232789832122794,11215304.0,16.059151591480752,0.1736382406420418,Pre-COVID (2006-2019)
"New Haven, CT",2015,16.160982615958734,10438199.0,15.935774762635464,0.2252078533232691,Pre-COVID (2006-2019)
"New Haven, CT",2016,15.957684498536908,8517935.0,15.906917820014183,0.05076667852272543,Pre-COVID (2006-2019)
"New Haven, CT",2017,15.802815154800061,7295842.0,15.552330428095248,0.2504847267048138,Pre-COVID (2006-2019)
"New Haven, CT",2018,15.689684074861573,6515432.0,15.475279690674494,0.21440438418707863,Pre-COVID (2006-2019)
"New Haven, CT",2019,15.807193534488004,7327856.0,15.471346680805299,0.33584685368270506,Pre-COVID (2006-2019)
"New Orleans-Metairie, LA",2007,15.218554852432183,4067564.0,15.58393730394256,-0.36538245151037785,Pre-COVID (2006-2019)
"New Orleans-Metairie, LA",2008,15.564993503134458,5751628.0,15.584393694859841,-0.01940019172538321,Pre-COVID (2006-2019)
"New Orleans-Metairie, LA",2009,15.795071403424192,7239563.0,15.785181945954848,0.009889457469343554,Pre-COVID (2006-2019)
"New Orleans-Metairie, LA",2010,15.897058504614673,8016869.0,16.00190365355313,-0.10484514893845542,Pre-COVID (2006-2019)
"New Orleans-Metairie, LA",2011,15.751641474385426,6931879.0,15.671043788423312,0.0805976859621147,Pre-COVID (2006-2019)
"New Orleans-Metairie, LA",2012,15.813686728155039,7375592.0,15.939265490645592,-0.12557876249055333,Pre-COVID (2006-2019)
"New Orleans-Metairie, LA",2013,15.67973873982736,6450955.0,15.970518719289034,-0.2907799794616732,Pre-COVID (2006-2019)
"New Orleans-Metairie, LA",2014,15.524617138179652,5524024.0,15.735540133117038,-0.21092299493738587,Pre-COVID (2006-2019)
"New Orleans-Metairie, LA",2015,15.551121456230558,5672392.0,15.595851924084535,-0.044730467853977274,Pre-COVID (2006-2019)
"New Orleans-Metairie, LA",2016,15.080778441652686,3544042.0,15.545056116789999,-0.46427767513731233,Pre-COVID (2006-2019)
"New Orleans-Metairie, LA",2017,15.255135000312412,4219111.0,15.374896496747112,-0.11976149643470002,Pre-COVID (2006-2019)
"New Orleans-Metairie, LA",2018,14.952829966380687,3118398.0,15.421749022369932,-0.4689190559892449,Pre-COVID (2006-2019)
"New Orleans-Metairie, LA",2019,15.296106863517256,4395566.0,15.365297651265964,-0.0691907877487079,Pre-COVID (2006-2019)
"New York-Newark-Jersey City, NY-NJ",2006,17.477612446858878,38943111.0,17.586206551170832,-0.10859410431195471,Pre-COVID (2006-2019)
"New York-Newark-Jersey City, NY-NJ",2007,17.457352543540033,38162066.0,17.807964291233787,-0.3506117476937547,Pre-COVID (2006-2019)
"New York-Newark-Jersey City, NY-NJ",2008,17.647007655663206,46131550.0,17.949516901124152,-0.3025092454609464,Pre-COVID (2006-2019)
"New York-Newark-Jersey City, NY-NJ",2009,17.842000225957623,56063763.0,17.97099939412285,-0.12899916816522605,Pre-COVID (2006-2019)
"New York-Newark-Jersey City, NY-NJ",2010,17.90150845011495,59501284.0,17.921695871269105,-0.02018742115415506,Pre-COVID (2006-2019)
"New York-Newark-Jersey City, NY-NJ",2011,17.889318938905248,58780395.0,17.79186236865362,0.09745657025162657,Pre-COVID (2006-2019)
"New York-Newark-Jersey City, NY-NJ",2012,17.925215411241677,60928732.0,17.744437942984113,0.18077746825756336,Pre-COVID (2006-2019)
"New York-Newark-Jersey City, NY-NJ",2013,17.822870815557557,55001489.0,17.76420756549665,0.058663250060906336,Pre-COVID (2006-2019)
"New York-Newark-Jersey City, NY-NJ",2014,17.727573682587636,50002006.0,17.603382138778024,0.12419154380961217,Pre-COVID (2006-2019)
"New York-Newark-Jersey City, NY-NJ",2015,17.647001239209615,46131254.0,17.613681671724883,0.03331956748473175,Pre-COVID (2006-2019)
"New York-Newark-Jersey City, NY-NJ",2016,17.491881126162724,39502761.0,17.609142205691075,-0.11726107952835108,Pre-COVID (2006-2019)
"New York-Newark-Jersey City, NY-NJ",2017,17.515928141118344,40464198.0,17.498210555126942,0.017717585991402274,Pre-COVID (2006-2019)
"New York-Newark-Jersey City, NY-NJ",2018,17.422738753045994,36863732.0,17.483081506098173,-0.06034275305217918,Pre-COVID (2006-2019)
"New York-Newark-Jersey City, NY-NJ",2019,17.416888869718555,36648713.0,17.394019188188828,0.022869681529726904,Pre-COVID (2006-2019)
"North Port-Bradenton-Sarasota, FL",2006,15.092004561900277,3584052.0,14.839451876890198,0.25255268501007855,Pre-COVID (2006-2019)
"North Port-Bradenton-Sarasota, FL",2007,14.996707244549823,3258271.0,15.001595102655687,-0.004887858105863785,Pre-COVID (2006-2019)
"North Port-Bradenton-Sarasota, FL",2008,15.397859659215852,4866374.0,15.113227438638763,0.28463222057708926,Pre-COVID (2006-2019)
"North Port-Bradenton-Sarasota, FL",2009,15.682042873506328,6465836.0,15.339550989529926,0.3424918839764022,Pre-COVID (2006-2019)
"North Port-Bradenton-Sarasota, FL",2010,15.790035790867353,7203199.0,15.323421139385667,0.46661465148168624,Pre-COVID (2006-2019)
"North Port-Bradenton-Sarasota, FL",2011,15.765951996631289,7031791.0,15.65147170808263,0.1144802885486591,Pre-COVID (2006-2019)
"North Port-Bradenton-Sarasota, FL",2012,15.54274839480103,5625095.0,15.444233754838525,0.09851463996250587,Pre-COVID (2006-2019)
"North Port-Bradenton-Sarasota, FL",2013,15.41556235834384,4953289.0,15.133588912111575,0.2819734462322643,Pre-COVID (2006-2019)
"North Port-Bradenton-Sarasota, FL",2014,15.170119444577368,3875245.0,14.986263627915257,0.1838558166621116,Pre-COVID (2006-2019)
"North Port-Bradenton-Sarasota, FL",2015,15.101805009668434,3619350.0,14.684343972387303,0.4174610372811305,Pre-COVID (2006-2019)
"North Port-Bradenton-Sarasota, FL",2016,14.63132438547074,2261015.0,14.473928373682815,0.15739601178792562,Pre-COVID (2006-2019)
"North Port-Bradenton-Sarasota, FL",2017,14.393348453123117,1782181.0,14.285576124258341,0.10777232886477606,Pre-COVID (2006-2019)
"North Port-Bradenton-Sarasota, FL",2018,14.532499257329686,2048256.0,14.378230542146962,0.15426871518272378,Pre-COVID (2006-2019)
"North Port-Bradenton-Sarasota, FL",2019,14.703936651690125,2431300.0,14.486741757014599,0.21719489467552577,Pre-COVID (2006-2019)
"Ogden, UT",2006,14.681396442769916,2377111.0,15.228831187927808,-0.5474347451578918,Pre-COVID (2006-2019)
"Ogden, UT",2007,14.970206664782626,3173059.0,15.050654601156076,-0.08044793637344938,Pre-COVID (2006-2019)
"Ogden, UT",2008,15.188652301379127,3947734.0,14.979115655431345,0.20953664594778232,Pre-COVID (2006-2019)
"Ogden, UT",2009,15.41445278286528,4947796.0,15.309804624160781,0.1046481587044994,Pre-COVID (2006-2019)
"Ogden, UT",2010,15.198361497306404,3986250.0,15.774929523432307,-0.5765680261259032,Pre-COVID (2006-2019)
"Ogden, UT",2011,15.268677744861494,4276638.0,15.366370696073854,-0.09769295121236077,Pre-COVID (2006-2019)
"Ogden, UT",2012,15.376194475574824,4762077.0,15.650174170341106,-0.2739796947662825,Pre-COVID (2006-2019)
"Ogden, UT",2013,15.129979378661826,3722773.0,15.412883249739712,-0.2829038710778864,Pre-COVID (2006-2019)
"Ogden, UT",2014,14.877966340664097,2893468.0,15.283121674962937,-0.4051553342988399,Pre-COVID (2006-2019)
"Ogden, UT",2015,14.893070458710625,2937503.0,15.16083007444761,-0.2677596157369848,Pre-COVID (2006-2019)
"Ogden, UT",2016,14.687746993721884,2392255.0,14.996921807015744,-0.30917481329385943,Pre-COVID (2006-2019)
"Ogden, UT",2017,14.738055292730188,2515684.0,15.173204240125475,-0.4351489473952874,Pre-COVID (2006-2019)
"Ogden, UT",2018,14.964926537850527,3156349.0,14.562410480716657,0.4025160571338695,Pre-COVID (2006-2019)
"Ogden, UT",2019,14.29744214048616,1619199.0,14.883239645414696,-0.5857975049285358,Pre-COVID (2006-2019)
"Oklahoma City, OK",2006,15.979804721113519,8708453.0,16.381957328723786,-0.40215260761026705,Pre-COVID (2006-2019)
"Oklahoma City, OK",2007,15.956212754442795,8505408.0,16.115656261845867,-0.159443507403072,Pre-COVID (2006-2019)
"Oklahoma City, OK",2008,16.057687999352147,9413807.0,16.22436661036246,-0.16667861101031178,Pre-COVID (2006-2019)
"Oklahoma City, OK",2009,16.260768656422623,11533526.0,16.377203163000804,-0.11643450657818022,Pre-COVID (2006-2019)
"Oklahoma City, OK",2010,16.265136343192818,11584011.0,16.525780585767592,-0.2606442425747737,Pre-COVID (2006-2019)
"Oklahoma City, OK",2011,16.173678218248497,10571563.0,16.424304089339774,-0.25062587109127676,Pre-COVID (2006-2019)
"Oklahoma City, OK",2012,16.111623149439716,9935484.0,16.155744836212715,-0.04412168677299988,Pre-COVID (2006-2019)
"Oklahoma City, OK",2013,16.000475739496462,8890339.0,15.916331431637118,0.08414430785934357,Pre-COVID (2006-2019)
"Oklahoma City, OK",2014,15.907488440325341,8100922.0,15.631451334581252,0.2760371057440896,Pre-COVID (2006-2019)
"Oklahoma City, OK",2015,16.013957055118972,9011004.0,16.00638603844357,0.007571016675402831,Pre-COVID (2006-2019)
"Oklahoma City, OK",2016,15.853798148990847,7677451.0,15.668183501886611,0.18561464710423614,Pre-COVID (2006-2019)
"Oklahoma City, OK",2017,15.856244534807708,7696256.0,15.673090393038521,0.18315414176918665,Pre-COVID (2006-2019)
"Oklahoma City, OK",2018,15.717019547064524,6695991.0,15.64065281387112,0.07636673319340481,Pre-COVID (2006-2019)
"Oklahoma City, OK",2019,15.71797772117666,6702410.0,15.72262710191865,-0.0046493807419913935,Pre-COVID (2006-2019)
"Omaha, NE-IA",2007,15.415682271473583,4953883.0,14.906806024595447,0.5088762468781365,Pre-COVID (2006-2019)
"Omaha, NE-IA",2008,15.378359671445583,4772399.0,15.627726487775096,-0.24936681632951263,Pre-COVID (2006-2019)
"Omaha, NE-IA",2009,15.539200657717524,5605174.0,15.786494277251844,-0.24729361953431983,Pre-COVID (2006-2019)
"Omaha, NE-IA",2010,15.684765801876196,6483466.0,15.555736568817252,0.12902923305894376,Pre-COVID (2006-2019)
"Omaha, NE-IA",2011,15.744015395293355,6879217.0,15.547982759147372,0.19603263614598276,Pre-COVID (2006-2019)
"Omaha, NE-IA",2012,15.603684774514562,5978527.0,15.741036911874632,-0.1373521373600699,Pre-COVID (2006-2019)
"Omaha, NE-IA",2013,15.509551716834384,5441426.0,15.778393185241457,-0.26884146840707324,Pre-COVID (2006-2019)
